Location,CellStrength,BSSID,SSID,RSSI,LinkSpeed
Swig,-99,7c:0e:ce:60:40:ee,"SCU-Student",-68,243
Swig,-99,7c:0e:ce:60:40:ee,"SCU-Student",-70,243
Swig,-93,7c:0e:ce:60:40:ee,"SCU-Student",-70,243
Swig,-93,7c:0e:ce:60:40:ee,"SCU-Student",-63,243
Swig,-96,7c:0e:ce:60:40:ee,"SCU-Student",-63,243
Swig,-96,7c:0e:ce:60:40:ee,"SCU-Student",-63,243
Swig,-97,7c:0e:ce:60:40:ee,"SCU-Student",-69,243
Swig,-97,7c:0e:ce:60:40:ee,"SCU-Student",-74,243
Swig,-97,7c:0e:ce:60:40:ee,"SCU-Student",-74,243
Swig,-97,7c:0e:ce:60:40:ee,"SCU-Student",-79,243
Swig,-98,7c:0e:ce:60:40:ee,"SCU-Student",-79,243
Swig,-98,7c:0e:ce:60:40:ee,"SCU-Student",-82,243
Swig,-101,7c:0e:ce:60:40:ee,"SCU-Student",-85,243
Swig,-101,7c:0e:ce:60:40:ee,"SCU-Student",-85,243
Benson,-102,7c:0e:ce:60:40:ee,"SCU-Student",-86,243
Benson,-98,7c:0e:ce:80:63:91,"SCU-Student",-76,117
Benson,-99,7c:0e:ce:60:9e:ae,"SCU-Student",-64,117
Benson,-99,7c:0e:ce:60:9e:ae,"SCU-Student",-64,117
Benson,-98,7c:0e:ce:60:9e:ae,"SCU-Student",-61,117
Benson,-99,7c:0e:ce:60:9e:ae,"SCU-Student",-68,117
Benson,-99,7c:0e:ce:60:9e:ae,"SCU-Student",-68,117
Benson,-99,7c:0e:ce:60:9e:ae,"SCU-Student",-67,117
Benson,-98,7c:0e:ce:60:9e:ae,"SCU-Student",-87,117
Benson,-98,7c:0e:ce:60:9e:ae,"SCU-Student",-87,117
Benson,-98,7c:0e:ce:60:9e:ae,"SCU-Student",-85,117
Benson,-97,7c:0e:ce:60:9e:ae,"SCU-Student",-88,117
Benson,-97,7c:0e:ce:60:9e:ae,"SCU-Student",-88,117
Benson,-97,7c:0e:ce:60:9e:ae,"SCU-Student",-88,117
Benson,-103,7c:0e:ce:60:9e:ae,"SCU-Student",-90,117
Graham,-94,7c:0e:ce:68:94:4e,"SCU-Student",-89,360
Graham,-97,b4:e9:b0:ee:75:66,"SCU-Student",-74,360
Graham,-95,b4:e9:b0:ee:75:66,"SCU-Student",-71,360
Graham,-98,b4:e9:b0:ee:75:66,"SCU-Student",-65,360
Graham,-98,b4:e9:b0:ee:75:66,"SCU-Student",-73,360
Graham,-101,b4:e9:b0:ee:75:66,"SCU-Student",-73,360
Gym,-111,7c:0e:ce:79:e7:ce,"SCU-Student",-69,360
Gym,-111,7c:0e:ce:79:e7:ce,"SCU-Student",-76,360
Gym,-111,7c:0e:ce:8e:25:9e,"SCU-Student",-62,360
Gym,-109,7c:0e:ce:8e:25:9e,"SCU-Student",-62,360
Gym,-114,7c:0e:ce:8e:25:9e,"SCU-Student",-65,360
Gym,-114,7c:0e:ce:8e:25:9e,"SCU-Student",-65,360
Gym,-109,7c:0e:ce:8e:25:9e,"SCU-Student",-63,360
Gym,-109,7c:0e:ce:8e:25:9e,"SCU-Student",-63,360
Solar House,-115,7c:0e:ce:8e:25:9e,"SCU-Student",-57,360
Solar House,-110,7c:0e:ce:8e:25:9e,"SCU-Student",-65,360
Solar House,-110,7c:0e:ce:8e:25:9e,"SCU-Student",-65,360
Solar House,-107,7c:0e:ce:8e:25:9e,"SCU-Student",-77,360
Solar House,-108,7c:0e:ce:8e:25:9e,"SCU-Student",-78,360
Solar House,-108,7c:0e:ce:8e:25:9e,"SCU-Student",-81,360
Solar House,-109,7c:0e:ce:8e:25:9e,"SCU-Student",-84,360
Solar House,-106,7c:0e:ce:8e:25:9e,"SCU-Student",-87,360
Solar House,-106,7c:0e:ce:8e:25:9e,"SCU-Student",-90,360
Gym,-108,7c:0e:ce:80:61:be,"SCU-Student",-77,360
Gym,-106,7c:0e:ce:80:61:be,"SCU-Student",-79,360
Gym,-106,7c:0e:ce:80:61:be,"SCU-Student",-79,360
Gym,-106,7c:0e:ce:80:61:be,"SCU-Student",-72,360
Gym,-104,7c:0e:ce:80:61:be,"SCU-Student",-75,360
Gym,-104,7c:0e:ce:80:61:be,"SCU-Student",-74,360
Gym,-102,7c:0e:ce:80:61:be,"SCU-Student",-74,360
Gym,-102,7c:0e:ce:80:61:be,"SCU-Student",-69,360
Gym,-101,7c:0e:ce:80:61:be,"SCU-Student",-69,360
Gym,-101,7c:0e:ce:80:61:be,"SCU-Student",-70,360
Gym,-103,7c:0e:ce:80:61:be,"SCU-Student",-72,360
Gym,-102,7c:0e:ce:80:61:be,"SCU-Student",-74,360
Gym,-103,7c:0e:ce:80:61:be,"SCU-Student",-61,360
Gym,-103,7c:0e:ce:80:61:be,"SCU-Student",-60,360
Gym,-103,7c:0e:ce:80:61:be,"SCU-Student",-53,360
Gym,-102,7c:0e:ce:80:61:be,"SCU-Student",-77,360
Gym,-100,7c:0e:ce:80:61:be,"SCU-Student",-85,360
Gym,-100,7c:0e:ce:80:61:be,"SCU-Student",-88,360
Leavey,-105,7c:0e:ce:80:60:6e,"SCU-Student",-84,243
Leavey,-101,7c:0e:ce:80:60:6e,"SCU-Student",-84,243
Leavey,-101,7c:0e:ce:80:60:6e,"SCU-Student",-84,243
Leavey,-100,7c:0e:ce:80:60:6e,"SCU-Student",-84,162
Leavey,-100,7c:0e:ce:80:60:6e,"SCU-Student",-85,162
Leavey,-99,7c:0e:ce:80:60:6e,"SCU-Student",-84,162
Leavey,-99,7c:0e:ce:80:60:6e,"SCU-Student",-86,162
Leavey,-99,7c:0e:ce:80:60:6e,"SCU-Student",-85,162
Locatelli,-99,7c:0e:ce:2a:81:be,"SCU-Student",-66,400
Locatelli,-96,7c:0e:ce:2a:81:be,"SCU-Student",-76,324
Locatelli,-97,7c:0e:ce:2a:81:be,"SCU-Student",-76,324
Locatelli,-99,7c:0e:ce:2a:81:be,"SCU-Student",-76,324
Locatelli,-99,7c:0e:ce:2a:81:be,"SCU-Student",-76,324
Locatelli,-95,7c:0e:ce:2a:81:be,"SCU-Student",-77,324
Locatelli,-98,7c:0e:ce:2a:81:be,"SCU-Student",-80,324
Locatelli,-98,7c:0e:ce:2a:81:be,"SCU-Student",-80,324
Locatelli,-100,7c:0e:ce:2a:81:be,"SCU-Student",-81,324
Locatelli,-100,54:a2:74:7c:f5:be,"SCU-Student",-68,324
Locatelli,-102,54:a2:74:7c:f5:be,"SCU-Student",-74,324
Locatelli,-107,54:a2:74:7c:f5:be,"SCU-Student",-83,324
Locatelli,-107,54:a2:74:7c:f5:be,"SCU-Student",-83,324
Locatelli,-107,54:a2:74:7c:f5:be,"SCU-Student",-88,324
Locatelli,-104,f0:29:29:2b:0e:26,"SCU-Student",-84,324
Locatelli,-104,f0:29:29:2b:0e:26,"SCU-Student",-90,324
Locatelli,-105,f0:29:29:2b:0e:26,"SCU-Student",-91,324
Locatelli,-105,f0:29:29:2b:0e:26,"SCU-Student",-91,324
Locatelli,-107,f0:29:29:2b:0e:26,"SCU-Student",-91,324
Locatelli,-107,f0:29:29:2b:0e:26,"SCU-Student",-91,324
Locatelli,-108,f0:29:29:2b:0e:26,"SCU-Student",-91,324
Locatelli,-108,54:a2:74:a1:c1:4e,"SCU-Student",-78,400
Locatelli,-99,54:a2:74:a1:c1:4e,"SCU-Student",-74,360
Locatelli,-99,54:a2:74:a1:c1:4e,"SCU-Student",-72,360
Locatelli,-101,54:a2:74:a1:c1:4e,"SCU-Student",-72,360
Locatelli,-104,54:a2:74:a1:c1:4e,"SCU-Student",-86,360
Locatelli,-104,54:a2:74:a1:c1:4e,"SCU-Student",-87,360
Locatelli,-98,54:a2:74:a1:c1:4e,"SCU-Student",-87,360
Locatelli,-98,54:a2:74:a1:c1:4e,"SCU-Student",-89,360
Locatelli,-98,54:a2:74:a1:c1:4e,"SCU-Student",-89,360
Locatelli,-102,54:a2:74:a1:c1:4e,"SCU-Student",-90,360
Locatelli,-102,54:a2:74:a1:c1:4e,"SCU-Student",-90,360
Locatelli,-102,54:a2:74:a1:c1:4e,"SCU-Student",-90,360
Locatelli,-98,54:a2:74:a1:c1:4e,"SCU-Student",-90,360
Locatelli,-98,54:a2:74:a1:c4:0e,"SCU-Student",-84,400
Leavey,-99,54:a2:74:a1:c4:0e,"SCU-Student",-91,324
Leavey,-97,54:a2:74:a1:c4:0e,"SCU-Student",-127,324
Leavey,-97,54:a2:74:a1:c4:0e,"SCU-Student",-127,324
Leavey,-91,54:a2:74:a1:c4:0e,"SCU-Student",-127,324
Leavey,-95,50:06:04:bb:62:01,"SCU-Student",-76,144
Leavey,-95,50:06:04:bb:62:01,"SCU-Student",-73,130
Leavey,-100,50:06:04:bb:62:01,"SCU-Student",-78,144
Leavey,-101,50:06:04:bb:62:01,"SCU-Student",-65,144
Leavey,-101,50:06:04:bb:62:01,"SCU-Student",-70,144
Leavey,-101,50:06:04:bb:62:01,"SCU-Student",-71,144
Leavey,-98,50:06:04:bb:62:01,"SCU-Student",-80,144
Leavey,-98,50:06:04:bb:62:01,"SCU-Student",-80,144
Leavey,-98,50:06:04:bb:62:06,"SCU-Student",-86,324
Leavey,-101,50:06:04:bb:62:06,"SCU-Student",-88,324
Leavey,-103,50:06:04:bb:62:06,"SCU-Student",-91,270
Leavey,-102,50:06:04:6f:aa:e1,"SCU-Student",-76,130
Leavey,-102,50:06:04:6f:aa:e1,"SCU-Student",-77,130
Leavey,-102,50:06:04:6f:aa:e1,"SCU-Student",-83,130
Leavey,-102,50:06:04:6f:aa:e1,"SCU-Student",-84,130
Leavey,-102,50:06:04:6f:aa:e1,"SCU-Student",-84,130
Leavey,-102,50:06:04:6f:aa:e1,"SCU-Student",-87,130
Leavey,-102,50:06:04:6f:aa:e1,"SCU-Student",-87,130
Leavey,-102,50:06:04:6f:aa:e1,"SCU-Student",-89,130
Leavey,-102,50:06:04:6f:aa:e1,"SCU-Student",-89,130
Leavey,-102,50:06:04:bb:e5:16,"SCU-Student",-87,130
Leavey,-103,50:06:04:bb:e5:16,"SCU-Student",-87,130
Leavey,-102,50:06:04:bb:e5:16,"SCU-Student",-88,130
Leavey,-101,50:06:04:bb:e5:16,"SCU-Student",-87,130
Leavey,-102,50:06:04:bb:e5:16,"SCU-Student",-89,130
Leavey,-102,50:06:04:bb:e5:16,"SCU-Student",-89,130
Leavey,-103,50:06:04:bb:e5:16,"SCU-Student",-90,130
Leavey,-103,50:06:04:bb:e5:16,"SCU-Student",-87,130
Leavey,-103,50:06:04:bb:e5:16,"SCU-Student",-87,130
Leavey,-102,50:06:04:bb:e5:16,"SCU-Student",-127,-1
Leavey,-96,7c:0e:ce:4c:2f:9e,"SCU-Student",-81,360
Leavey,-107,7c:0e:ce:4c:2f:9e,"SCU-Student",-69,162
Leavey,-107,7c:0e:ce:4c:2f:9e,"SCU-Student",-72,162
Gym,-108,7c:0e:ce:4c:2f:9e,"SCU-Student",-72,162
Gym,-107,7c:0e:ce:4c:2f:9e,"SCU-Student",-72,162
Gym,-104,7c:0e:ce:4c:2f:9e,"SCU-Student",-67,162
Gym,-108,7c:0e:ce:4c:2f:9e,"SCU-Student",-71,162
Gym,-106,7c:0e:ce:4c:2f:9e,"SCU-Student",-75,162
Gym,-106,7c:0e:ce:4c:2f:9e,"SCU-Student",-69,162
Gym,-108,7c:0e:ce:4c:2f:9e,"SCU-Student",-74,162
Gym,-110,7c:0e:ce:4c:2f:9e,"SCU-Student",-68,162
Gym,-112,7c:0e:ce:4c:2f:91,"SCU-Student",-73,162
San Filipo,-110,7c:0e:ce:2a:7e:ee,"SCU-Student",-56,270
San Filipo,-118,7c:0e:ce:2a:7e:ee,"SCU-Student",-77,270
San Filipo,-118,7c:0e:ce:2a:7e:ee,"SCU-Student",-77,270
San Filipo,-99,b4:e9:b0:ef:81:46,"SCU-Student",-73,270
San Filipo,-103,b4:e9:b0:ef:81:46,"SCU-Student",-71,270
San Filipo,-100,b4:e9:b0:ef:81:46,"SCU-Student",-69,270
San Filipo,-100,b4:e9:b0:ef:81:46,"SCU-Student",-69,270
San Filipo,-98,b4:e9:b0:ef:81:46,"SCU-Student",-58,270
San Filipo,-98,b4:e9:b0:ef:81:46,"SCU-Student",-62,270
San Filipo,-91,b4:e9:b0:b4:f7:f6,"SCU-Student",-62,270
San Filipo,-91,b4:e9:b0:b4:f7:f6,"SCU-Student",-62,270
San Filipo,-105,b4:e9:b0:b4:f7:f6,"SCU-Student",-60,270
San Filipo,-92,b4:e9:b0:b4:f7:f6,"SCU-Student",-51,270
San Filipo,-92,b4:e9:b0:b4:f7:f6,"SCU-Student",-51,270
San Filipo,-97,b4:e9:b0:b4:f7:f6,"SCU-Student",-54,270
San Filipo,-101,b4:e9:b0:b4:f7:f6,"SCU-Student",-54,270
San Filipo,-101,b4:e9:b0:b4:f7:f6,"SCU-Student",-45,270
San Filipo,-97,b4:e9:b0:b4:f7:f6,"SCU-Student",-45,270
San Filipo,-97,b4:e9:b0:b4:f7:f6,"SCU-Student",-57,270
San Filipo,-103,b4:e9:b0:b4:f7:f6,"SCU-Student",-57,270
San Filipo,-101,b4:e9:b0:b4:f7:f6,"SCU-Student",-73,270
San Filipo,-104,b4:e9:b0:b2:29:a6,"SCU-Student",-72,270
San Filipo,-104,b4:e9:b0:b2:29:a6,"SCU-Student",-74,270
San Filipo,-97,b4:e9:b0:b2:29:a6,"SCU-Student",-87,270
San Filipo,-97,7c:0e:ce:2a:81:0e,"SCU-Student",-70,270
San Filipo,-94,7c:0e:ce:2a:81:0e,"SCU-Student",-71,324
San Filipo,-93,7c:0e:ce:2a:81:0e,"SCU-Student",-78,324
San Filipo,-94,7c:0e:ce:60:26:7e,"SCU-Student",-76,324
San Filipo,-94,7c:0e:ce:60:26:7e,"SCU-Student",-76,324
San Filipo,-94,7c:0e:ce:60:26:7e,"SCU-Student",-77,324
San Filipo,-94,7c:0e:ce:60:26:7e,"SCU-Student",-77,324
San Filipo,-94,7c:0e:ce:60:26:7e,"SCU-Student",-71,324
San Filipo,-94,7c:0e:ce:60:26:7e,"SCU-Student",-71,324
San Filipo,-94,7c:0e:ce:60:26:7e,"SCU-Student",-71,324
San Filipo,-92,7c:0e:ce:60:26:7e,"SCU-Student",-74,324
San Filipo,-92,7c:0e:ce:60:26:7e,"SCU-Student",-74,324
San Filipo,-91,7c:0e:ce:60:26:7e,"SCU-Student",-73,324
San Filipo,-91,7c:0e:ce:60:26:7e,"SCU-Student",-73,324
San Filipo,-91,7c:0e:ce:60:26:7e,"SCU-Student",-73,324
San Filipo,-87,7c:0e:ce:60:26:7e,"SCU-Student",-73,324
San Filipo,-89,7c:0e:ce:60:26:7e,"SCU-Student",-73,324
Campisi,-86,64:d8:14:b0:90:66,"SCU-Student",-79,360
Campisi,-88,64:d8:14:b0:90:66,"SCU-Student",-85,360
Campisi,-88,64:d8:14:b0:90:66,"SCU-Student",-85,360
Campisi,-93,64:d8:14:b0:90:66,"SCU-Student",-85,324
Campisi,-93,64:d8:14:b0:90:66,"SCU-Student",-87,324
Campisi,-92,7c:0e:ce:2a:7d:6e,"SCU-Student",-66,324
Campisi,-92,7c:0e:ce:2a:7d:6e,"SCU-Student",-70,360
Campisi,-98,7c:0e:ce:2a:7d:6e,"SCU-Student",-70,360
Campisi,-98,7c:0e:ce:2a:7d:6e,"SCU-Student",-60,360
Campisi,-98,7c:0e:ce:2a:7d:6e,"SCU-Student",-60,360
Campisi,-104,7c:0e:ce:2a:7d:6e,"SCU-Student",-60,360
Campisi,-104,7c:0e:ce:2a:7d:6e,"SCU-Student",-72,360
Campisi,-108,7c:0e:ce:2a:7d:6e,"SCU-Student",-72,360
Campisi,-107,7c:0e:ce:2a:7d:6e,"SCU-Student",-75,360
Campisi,-104,7c:0e:ce:2a:7d:6e,"SCU-Student",-74,360
Campisi,-104,7c:0e:ce:2a:7d:6e,"SCU-Student",-74,360
Campisi,-108,7c:0e:ce:2a:7d:6e,"SCU-Student",-75,360
Campisi,-108,7c:0e:ce:2a:7d:6e,"SCU-Student",-75,360
Campisi,-105,7c:0e:ce:2a:7d:6e,"SCU-Student",-75,360
Campisi,-105,7c:0e:ce:2a:7d:6e,"SCU-Student",-80,360
Campisi,-108,7c:0e:ce:2a:7d:6e,"SCU-Student",-80,360
Campisi,-108,7c:0e:ce:2a:7d:6e,"SCU-Student",-83,360
Library,-111,7c:0e:ce:8e:25:9e,"SCU-Student",-68,360
Library,-111,7c:0e:ce:8e:25:9e,"SCU-Student",-68,360
Library,-113,7c:0e:ce:8e:25:9e,"SCU-Student",-72,324
Library,-113,7c:0e:ce:8e:25:9e,"SCU-Student",-72,324
Library,-110,7c:0e:ce:8e:25:9e,"SCU-Student",-71,324
Library,-109,7c:0e:ce:8e:25:9e,"SCU-Student",-72,324
Library,-109,7c:0e:ce:8e:25:9e,"SCU-Student",-72,324
Library,-111,7c:0e:ce:8e:25:9e,"SCU-Student",-71,324
Library,-111,7c:0e:ce:8e:25:9e,"SCU-Student",-71,324
Engineering,-107,7c:0e:ce:8e:1e:9e,"SCU-Student",-76,324
Engineering,-107,7c:0e:ce:8e:1e:9e,"SCU-Student",-76,324
Engineering,-105,7c:0e:ce:8e:1e:9e,"SCU-Student",-77,324
Engineering,-105,7c:0e:ce:8e:1e:9e,"SCU-Student",-77,324
Engineering,-105,7c:0e:ce:8e:1e:9e,"SCU-Student",-79,324
Engineering,-105,7c:0e:ce:8e:1e:9e,"SCU-Student",-79,324
Engineering,-105,7c:0e:ce:8e:1e:9e,"SCU-Student",-81,324
Engineering,-102,7c:0e:ce:8e:1e:9e,"SCU-Student",-80,324
Engineering,-102,7c:0e:ce:8e:1e:9e,"SCU-Student",-80,324
Engineering,-102,7c:0e:ce:8e:1e:9e,"SCU-Student",-80,324
Engineering,-105,7c:0e:ce:8e:1e:9e,"SCU-Student",-80,324
Engineering,-105,7c:0e:ce:8e:1e:9e,"SCU-Student",-80,324
Engineering,-100,7c:0e:ce:8e:1e:9e,"SCU-Student",-127,324
Engineering,-100,7c:0e:ce:8e:1e:9e,"SCU-Student",-127,324
Engineering,-104,7c:0e:ce:8e:1e:9e,"SCU-Student",-127,324
Engineering,-102,7c:0e:ce:4c:2a:3e,"SCU-Student",-89,400
Engineering,-101,7c:0e:ce:4c:2a:3e,"SCU-Student",-87,360
Engineering,-102,7c:0e:ce:4c:2a:3e,"SCU-Student",-88,243
Engineering,-101,7c:0e:ce:4c:2a:3e,"SCU-Student",-89,243
Engineering,-101,7c:0e:ce:4c:2a:3e,"SCU-Student",-89,243
Engineering,-99,7c:0e:ce:4c:2a:3e,"SCU-Student",-90,243
Engineering,-103,f4:1f:c2:99:3f:86,"SCU-Student",-78,243
Engineering,-103,f4:1f:c2:99:3f:86,"SCU-Student",-80,324
Engineering,-100,f4:1f:c2:99:3f:86,"SCU-Student",-80,324
Engineering,-100,f4:1f:c2:99:3f:86,"SCU-Student",-80,324
Engineering,-100,7c:0e:ce:2a:6d:5e,"SCU-Student",-75,270
Engineering,-104,7c:0e:ce:2a:6d:5e,"SCU-Student",-76,270
Engineering,-104,7c:0e:ce:2a:6d:5e,"SCU-Student",-74,324
Law ,-102,7c:0e:ce:2a:6d:5e,"SCU-Student",-66,324
Law ,-102,7c:0e:ce:2a:6d:5e,"SCU-Student",-66,324
Law ,-102,7c:0e:ce:2a:6d:5e,"SCU-Student",-75,324
Law ,-102,7c:0e:ce:2a:6d:5e,"SCU-Student",-82,324
Law ,-102,7c:0e:ce:2a:6d:5e,"SCU-Student",-82,324
Law ,-103,7c:0e:ce:60:27:51,"SCU-Student",-45,324
Law ,-104,7c:0e:ce:60:27:51,"SCU-Student",-47,324
Law ,-104,7c:0e:ce:60:27:51,"SCU-Student",-47,324
Law ,-101,7c:0e:ce:60:27:51,"SCU-Student",-62,324
Law ,-99,7c:0e:ce:60:27:51,"SCU-Student",-71,324
Law ,-101,7c:0e:ce:4c:5d:d1,"SCU-Student",-57,324
Law,-101,7c:0e:ce:4c:5d:d1,"SCU-Student",-57,324
Law,-101,7c:0e:ce:4c:5d:d1,"SCU-Student",-62,324
Law,-101,7c:0e:ce:4c:5d:d1,"SCU-Student",-56,324
Law,-102,7c:0e:ce:4c:5d:de,"SCU-Student",-57,400
Law,-104,7c:0e:ce:4c:5d:de,"SCU-Student",-67,360
Law,-102,7c:0e:ce:4c:5d:de,"SCU-Student",-62,360
Law,-105,7c:0e:ce:4c:5d:de,"SCU-Student",-72,360
Law,-104,7c:0e:ce:4c:5d:de,"SCU-Student",-74,360
Law,-102,7c:0e:ce:4c:5d:de,"SCU-Student",-74,360
Law,-104,7c:0e:ce:4c:5d:de,"SCU-Student",-77,360
Law,-101,7c:0e:ce:4c:5d:de,"SCU-Student",-80,324
Law,-101,7c:0e:ce:4c:5d:de,"SCU-Student",-75,324
Law,-96,7c:0e:ce:4c:5d:de,"SCU-Student",-78,324
Law,-96,7c:0e:ce:4c:5d:de,"SCU-Student",-78,324
Law,-98,7c:0e:ce:4c:5d:de,"SCU-Student",-80,324
Admissions,-85,7c:0e:ce:4c:5d:de,"SCU-Student",-82,324
Admissions,-92,7c:0e:ce:4c:5d:de,"SCU-Student",-86,324
Admissions,-92,58:f3:9c:cb:f6:2e,"SCU-Student",-63,324
Admissions,-85,58:f3:9c:cb:f6:2e,"SCU-Student",-61,324
Admissions,-85,58:f3:9c:cb:f6:2e,"SCU-Student",-61,324
Admissions,-84,58:f3:9c:cb:f6:2e,"SCU-Student",-67,324
Admissions,-85,58:f3:9c:cb:f6:2e,"SCU-Student",-74,324
Admissions,-85,58:f3:9c:cb:f6:2e,"SCU-Student",-74,324
Admissions,-84,58:f3:9c:cb:f6:2e,"SCU-Student",-70,324
Admissions,-84,58:f3:9c:cb:f6:2e,"SCU-Student",-70,324
Admissions,-87,58:f3:9c:cb:f6:2e,"SCU-Student",-70,324
Admissions,-87,58:f3:9c:cb:f6:2e,"SCU-Student",-67,324
Admissions,-90,58:f3:9c:cb:f6:2e,"SCU-Student",-71,324
Admissions,-90,58:f3:9c:cb:f6:2e,"SCU-Student",-71,324
Admissions,-88,58:f3:9c:cb:f6:2e,"SCU-Student",-71,324

Admissions,-89,58:f3:9c:b8:f1:8e,"SCU-Student",-69,324

Admissions,-89,58:f3:9c:b8:f1:8e,"SCU-Student",-69,324

Admissions,-88,58:f3:9c:b8:f1:8e,"SCU-Student",-65,324

Admissions,-88,58:f3:9c:b8:f1:8e,"SCU-Student",-65,324
Main Fountain,-86,58:f3:9c:b8:f1:8e,"SCU-Student",-82,324
Main Fountain,-90,58:f3:9c:b8:f1:8e,"SCU-Student",-83,324
Main Fountain,-84,7c:0e:ce:80:5e:0e,"SCU-Student",-71,400
Main Fountain,-84,7c:0e:ce:80:5e:0e,"SCU-Student",-71,400
Main Fountain,-85,7c:0e:ce:80:5e:0e,"SCU-Student",-73,360
Main Fountain,-88,7c:0e:ce:80:5e:0e,"SCU-Student",-80,324
Museum,-89,7c:0e:ce:8e:1b:2e,"SCU-Student",-82,360
Museum,-84,7c:0e:ce:8e:1b:2e,"SCU-Student",-87,360
Museum,-87,7c:0e:ce:8e:2a:61,"SCU-Student",-78,360
Museum,-88,7c:0e:ce:8e:2a:61,"SCU-Student",-82,130
Museum,-88,7c:0e:ce:8e:2a:61,"SCU-Student",-79,130
Museum,-86,7c:0e:ce:8e:2a:61,"SCU-Student",-79,130
Museum,-86,7c:0e:ce:8e:2a:61,"SCU-Student",-80,130
Museum,-86,7c:0e:ce:8e:2a:61,"SCU-Student",-78,130
Museum,-84,7c:0e:ce:8e:2a:61,"SCU-Student",-78,130
Museum,-87,58:f3:9c:be:8a:0e,"SCU-Student",-65,400
Museum,-85,58:f3:9c:be:8a:0e,"SCU-Student",-72,360
Museum,-73,58:f3:9c:be:8a:0e,"SCU-Student",-72,360
Museum,-79,58:f3:9c:be:8a:0e,"SCU-Student",-73,360
Museum,-81,58:f3:9c:be:8a:0e,"SCU-Student",-66,360
Museum,-81,58:f3:9c:be:8a:0e,"SCU-Student",-77,360
Walsh Admin,-86,58:f3:9c:be:88:de,"SCU-Student",-87,360
Walsh Admin,-86,58:f3:9c:be:88:de,"SCU-Student",-88,360
Walsh Admin,-86,58:f3:9c:be:8a:0e,"SCU-Student",-83,400
Walsh Admin,-87,58:f3:9c:be:8a:0e,"SCU-Student",-75,360
Walsh Admin,-87,58:f3:9c:be:8a:0e,"SCU-Student",-75,360
Walsh Admin,-87,58:f3:9c:be:8a:0e,"SCU-Student",-84,360
Walsh Admin,-87,58:f3:9c:be:8a:0e,"SCU-Student",-78,360
Walsh Admin,-82,58:f3:9c:be:8a:0e,"SCU-Student",-78,360
Walsh Admin,-87,58:f3:9c:be:8a:0e,"SCU-Student",-79,360
Walsh Admin,-87,58:f3:9c:be:8a:0e,"SCU-Student",-80,324
Walsh Admin,-88,58:f3:9c:be:8a:0e,"SCU-Student",-80,324
Walsh Admin,-88,58:f3:9c:be:8a:0e,"SCU-Student",-83,324
Walsh Admin,-86,58:f3:9c:be:8a:0e,"SCU-Student",-83,324
Walsh Admin,-89,58:f3:9c:be:8a:0e,"SCU-Student",-76,324
Walsh Admin,-87,58:f3:9c:be:8a:0e,"SCU-Student",-74,324
Walsh Admin,-87,58:f3:9c:be:8a:0e,"SCU-Student",-73,324
Walsh Admin,-88,58:f3:9c:be:8a:0e,"SCU-Student",-73,324
Walsh Admin,-87,7c:0e:ce:8e:1b:21,"SCU-Student",-69,324
Walsh Admin,-87,7c:0e:ce:8e:1b:21,"SCU-Student",-71,324
Walsh Admin,-85,7c:0e:ce:8e:1b:21,"SCU-Student",-68,324
Walsh Admin,-85,7c:0e:ce:8e:1b:21,"SCU-Student",-68,324
Walsh Admin,-85,7c:0e:ce:8e:1b:21,"SCU-Student",-66,324
Law Library,-83,7c:0e:ce:8e:1b:2e,"SCU-Student",-71,360
Law Library,-81,7c:0e:ce:8e:1b:2e,"SCU-Student",-76,360
Law Library,-82,7c:0e:ce:8e:1b:2e,"SCU-Student",-83,360
Law Library,-81,7c:0e:ce:8e:1b:2e,"SCU-Student",-86,360
Law Library,-79,7c:0e:ce:8e:1f:1e,"SCU-Student",-65,360
Law Library,-81,7c:0e:ce:8e:1f:1e,"SCU-Student",-65,360
Law Library,-86,7c:0e:ce:8e:1f:1e,"SCU-Student",-73,360
Law Library,-86,7c:0e:ce:8e:1f:1e,"SCU-Student",-76,360
Law Library,-86,7c:0e:ce:8e:1f:1e,"SCU-Student",-76,360
Law Library,-84,7c:0e:ce:8e:1f:1e,"SCU-Student",-73,360
Law Library,-84,7c:0e:ce:8e:1f:1e,"SCU-Student",-73,360
Law Library,-84,7c:0e:ce:8e:1f:1e,"SCU-Student",-73,360
Law Library,-84,7c:0e:ce:8e:1f:1e,"SCU-Student",-77,360
Law Library,-84,7c:0e:ce:8e:1f:1e,"SCU-Student",-77,360
Walsh Admin,-77,7c:0e:ce:80:57:3e,"SCU-Student",-69,360
Walsh Admin,-78,7c:0e:ce:80:57:3e,"SCU-Student",-71,360
Walsh Admin,-78,7c:0e:ce:80:57:3e,"SCU-Student",-71,360
Walsh Admin,-84,7c:0e:ce:80:57:3e,"SCU-Student",-73,360
Walsh Admin,-84,7c:0e:ce:80:57:3e,"SCU-Student",-73,360
Walsh Admin,-81,7c:0e:ce:80:57:3e,"SCU-Student",-68,360
Walsh Admin,-81,7c:0e:ce:80:57:3e,"SCU-Student",-68,360
Walsh Admin,-84,7c:0e:ce:80:57:3e,"SCU-Student",-68,360
Walsh Admin,-84,7c:0e:ce:80:57:3e,"SCU-Student",-68,324
Walsh Admin,-82,7c:0e:ce:80:57:3e,"SCU-Student",-65,324
